"","X_R24834A_2","X_R24834A_1","X_R21723B_2","X_37014_1","X_31616_1","X_R35073B_1","X_7158_1","X_R35073B_2","X_R40334B_1","X_R40334B_2","X_R30875B_2","X_R30875B_1","X_R21723B_1","X_40064_1","X_R9288_1","X_Rou7776B_1","X_Rou7776B_2","X_ROU7788A_1","X_ROU7788A_2","X_21868_1","X_35794_1","X_Rou6223B_2","X_Rou6223B_1","X_776_1","X_R41544A_1","X_R9288_2","X_R16380_1","X_R16380_2","X_R41544A_2","X_R34914A_1","X_R19459B_2","X_R34914A_2","X_R29425B_2","X_33098_1","X_24339_1","X_20026_2","X_20026_1","X_14501_1","X_R19880A_10","X_R19880A_9","X_R19459B_1","X_R40757A_2","X_R40757A_3","X_R25549B_2","X_R25549B_1","X_R29425B_1"
"HMGB1P17",0,2,0,6,2,5,1,2,0,2,0,0,0,4,0,1,0,0,0,0,7,1,1,4,0,1,3,3,0,4,1,1,0,0,7,7,9,0,1,3,0,3,0,2,6,1
"HMGB1P49",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"HMGB1P50",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,35,0,0,0,0,0,0,0,0,0
"HMGB3P32",0,1,3,7,0,1,3,0,2,2,1,2,1,4,0,3,3,1,0,4,1,1,7,1,0,0,1,0,2,1,2,10,3,8,1,5,7,7,1,10,1,1,1,3,4,4
"HMGN1P2",0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,1,0,0,1,1,0,0,1,0,2
"HMGN2P4",0,0,0,3,1,0,1,1,0,0,0,1,0,2,1,0,0,0,2,2,0,2,0,0,1,2,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"HMGN2P6",0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"HMX2",5,4,1,9,414,6,37,6,163,197,13,6,2,5,544,24,22,378,360,37,503,135,179,405,52,397,148,193,39,66,44,69,23,46,880,45,5,11,81,78,38,7,5,149,132,16
"HNMT",2,4,1,3,5,9,9,11,0,2,86,81,2,4,5,6,10,1,1,519,2,7,7,1,15,6,69,79,16,0,3,1,8,47,7,10,15,5,0,0,6,13,12,8,5,8
"HNRNPA1P12",1,1,3,5,1,0,5,0,1,2,2,2,1,2,2,1,0,0,0,0,0,2,0,4,1,1,0,0,1,0,1,1,0,1,5,4,8,3,3,1,1,1,0,0,2,2
"HNRNPA1P47",1,0,0,2,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,2,2,2,3,1,0,0,2,0,2,1,0,2
"HNRNPA1P5",0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,3,1,0,0,1,1,1,0,1,1,2,0,0,2,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0
"HNRNPA3P15",0,2,1,0,0,0,1,0,1,0,0,2,2,4,3,2,1,1,1,4,6,0,1,3,1,2,0,0,1,1,2,0,0,1,0,4,2,2,1,0,0,0,1,0,1,1
"HNRNPA3P2",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"HNRNPCL1",2,1,0,1,3,2,3,2,7,1,1,1,1,5,1,1,0,0,1,2,0,0,1,6,1,1,0,0,0,0,3,1,4,4,3,6,1,3,1,2,0,3,1,2,2,3
"HNRNPH1P2",0,1,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,1,1,3,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
"HOGA1",10,7,4,0,1,0,3,1,2,2,1,1,3,3,36,16,11,1,0,17,4,4,2,3,2,10,0,2,1,0,4,2,2,20,2,0,2,0,1,2,6,0,2,0,0,0
"HOMER2P1",15,13,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"HOPX",1,0,0,6,23,13,4,15,5,6,8,5,2,12,4,0,2,3,4,0,15,24,26,3,4,2,4,4,2,12,24,16,6,14,89,20,17,9,0,2,25,31,30,24,30,13
"HOXA5",1,2,0,0,1,1,1,0,1,0,2,2,0,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,3,1,9,1,1,0,0,0,0,2,0,0,0,0,2
"HOXA9",2,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,1,0,15,1,0,0,1,1
"HOXB13",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0
"HOXC11",0,0,0,0,0,0,1,0,0,0,1,2,0,2,2,0,0,0,0,0,2,0,0,4,0,0,3,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"HOXD4",0,0,1,0,0,0,0,1,0,0,2,2,0,0,0,9,8,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1
"HPCA",1,1,0,1,3,0,1,0,0,0,0,0,0,2,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,3,3,1,1,3,2,0,2,0,0,0,0,0,0,1,0,0
"HPGD",0,0,4,3,0,4,11,4,2,1,1,1,2,30,0,2,1,0,0,1,0,0,1,1,1,0,0,0,0,0,21,2,2,1,0,2,0,6,2,3,15,1,1,42,44,3
"HPGDS",0,2,1,69,8,2,6,2,0,2,1,1,1,11,1,1,1,2,1,0,2,0,1,24,0,0,4,2,0,0,2,1,0,1,4,5,2,7,5,3,3,71,65,26,24,0
"HPN",0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,3,2,1,0,0,0,0,0,0
"HPSE2",0,0,0,20,5,0,0,0,0,2,1,0,0,1,1,0,1,1,0,0,3,0,2,0,0,0,1,2,0,1,1,5,0,1,1,6,4,9,0,0,4,0,0,1,2,0
"HRH1",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,10,8,2,0,0,0,0,0,0,0,1,0,1,4,0,0,0,1,0,0,0,2,0,0,1
"HS6ST3",0,0,0,0,0,0,0,0,0,2,7,3,0,0,0,0,0,0,0,4,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"HSD3BP5",3,0,1,3,2,1,2,0,3,2,0,1,3,1,3,1,0,0,1,12,1,1,5,1,2,5,1,1,0,0,0,2,0,3,1,0,1,1,0,0,0,0,1,0,0,1
"HSPA8P11",0,2,0,0,2,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,2,1,2,4,0,0,1,0,1,0,2
"HSPA8P19",0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"HSPE1P20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0
"HSPE1P26",0,0,0,1,2,2,0,0,0,1,0,1,1,0,1,1,0,0,0,1,4,1,0,2,0,0,1,0,4,0,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"HSPG2",17,20,7,228,246,21,179,25,40,41,12,11,5,126,28,21,23,11,20,19,335,44,62,37,82,21,22,40,83,199,60,246,25,43,103,66,272,133,28,34,51,14,10,58,47,23
"HTRA3",0,0,1,1,1,1,0,2,4,2,3,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,2,4,6,1,2,0,2,0,1,0,1,2,2,3
"HUNK",0,0,0,1,1,0,2,0,2,1,3,4,1,1,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,7,1,8,0,3,23,4,21,6,0,1,1,0,1,6,0,1
"IBSP",0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,2,0,0,0
"ICOS",6,6,1,2,2,3,1,2,0,0,2,10,0,1,0,1,0,0,1,3,5,3,1,1,0,0,5,6,1,1,0,2,1,21,0,1,1,1,0,0,1,48,31,6,11,0
"ID1",0,0,19,3,3,12,4,4,5,6,5,4,16,0,0,5,1,6,4,9,3,6,8,5,5,0,0,1,4,5,1,3,1,13,11,4,1,42,12,9,3,2,2,25,25,8
"IDI1P1",0,0,1,1,2,0,0,1,0,1,1,1,2,1,0,0,1,1,0,0,1,1,0,2,0,3,2,3,2,0,0,0,1,1,0,2,1,2,0,0,2,0,1,0,0,0
"IFITM10",0,1,4,4,2,1,2,0,1,0,4,3,3,0,1,0,0,0,0,1,2,0,0,1,2,0,2,1,1,4,2,1,1,0,0,4,5,2,2,0,4,0,1,1,1,4
"IFNW1",0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,2,1,0,3,0,0,0,0,0,0,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"IGFBP2",0,0,0,2,15,0,0,2,9,3,0,0,0,1,1,1,1,2,0,2,12,1,2,16,7,0,0,0,9,10,8,24,0,5,7,9,17,11,0,3,5,3,2,0,0,1
"IGHA1",465,434,12068,70449,13383,810,37,855,3492,3330,6316,5610,10604,519,130,25734,27049,65,60,3376,855,87,121,560,798,93,13,18,863,10220,551,13145,46747,161,459,229,191,504,170019,225336,551,472,384,5486,4598,52463
"IGHA2",5,11,40973,1665,215,196,4,217,169,205,144,126,35265,66,7,60,78,169,185,38,89,11,15,17,17,1,4,5,22,820,159,1038,4104,19,26,5,7,100,562,783,128,11,10,11286,10174,4746
"IGHD1-14",0,0,0,0,7,3,5,0,0,0,1,0,0,0,2,0,0,0,0,2,6,0,0,30,0,0,0,0,0,0,6,0,3,0,0,3,0,0,6,6,8,1,1,0,0,0
"IGHD1-20",0,0,1,0,21,3,0,3,1,4,0,2,0,4,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,8,0,4,0,0,7,2,0,14,22,6,1,0,1,0,1
"IGHD1-26",0,0,0,0,0,1,0,2,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,3,0,0,0,36,51,21,0,1,0,0,7
"IGHD2-15",0,0,0,0,10,0,2,3,5,3,2,0,0,1,0,0,0,0,0,4,2,0,0,41,0,3,0,1,0,0,3,2,5,0,0,0,2,0,7,11,7,2,0,1,0,4
"IGHD2-2",1,2,0,0,9,7,11,9,1,4,1,2,1,2,8,8,3,0,0,3,1,22,32,39,7,12,32,18,8,5,3,8,13,0,0,0,1,0,8,13,1,3,1,0,3,13
"IGHD2-21",0,0,0,0,5,2,1,0,1,2,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,0,2,1,0,2,0,0,5,7,16,1,0,0,0,2
"IGHD3-10",0,0,0,0,5,6,8,9,2,3,1,0,0,0,0,0,0,0,0,1,4,0,0,38,0,2,0,0,0,0,3,1,2,0,0,2,2,0,9,6,7,1,0,1,0,6
"IGHD3-16",0,0,0,0,15,2,18,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,6,3,3,0,0,2,0,0,12,17,5,0,0,0,0,2
"IGHD3-22",0,0,0,0,25,8,0,6,20,18,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,3,4,0,34,63,0,1,2,1,0,7
"IGHD4-11",0,0,0,0,12,0,11,0,2,1,1,0,0,1,2,0,0,0,0,0,2,0,0,21,0,1,0,0,0,0,4,1,2,0,0,1,2,0,2,6,1,0,0,0,0,1
"IGHD4-17",0,0,0,0,6,8,18,6,0,0,0,0,0,0,0,0,0,0,0,2,11,0,2,0,0,0,0,0,0,2,1,1,3,0,0,0,2,0,9,16,1,2,0,0,1,0
"IGHD4-23",1,0,0,0,0,10,0,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,2,0,0,7,2,0,2,0,0,5,4,0,0,2
"IGHD4-4",3,6,0,0,8,0,2,4,0,2,0,0,0,1,14,0,0,0,0,1,2,0,0,18,6,5,0,0,4,0,6,1,8,0,0,1,0,0,1,3,1,131,89,0,0,2
"IGHD5-12",0,0,0,0,13,1,7,3,3,0,0,0,0,2,0,0,0,1,0,9,6,0,0,34,0,0,0,0,0,1,4,0,3,0,0,1,2,0,10,14,2,1,1,0,0,1
"IGHD6-13",0,0,0,0,4,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,0,0,12,0,0,0,0,0,2,2,4,6,0,0,4,0,0,0,4,0,0,0,0,0,5
"IGHD6-19",0,0,1,0,2,0,80,1,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,4,2,1,1,1,0,0
"IGHD6-25",0,1,0,0,0,9,0,13,18,10,1,0,0,0,0,0,0,0,0,3,0,0,1,0,5,0,0,0,2,0,42,0,15,0,1,0,0,0,69,85,31,1,1,0,0,15
"IGHD6-6",1,0,0,0,12,2,3,5,0,3,1,2,2,0,79,48,46,0,0,0,4,0,0,15,6,54,0,0,6,1,5,2,13,0,0,1,2,0,3,5,3,0,3,0,0,18
"IGHD7-27",0,0,0,0,0,12,0,11,0,2,2,5,0,31,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,4,3,1,3,0
"IGHE",3,0,0,13,44,3,2,1,13,21,9,10,0,0,20,5,5,6958,7464,1,28,9,7,29,74,15,29,30,68,3,55,11,2,20,1,50,31,9,4,0,73,10,12,25,28,8
"IGHG2",878,834,53,40400,98,199,19,207,4338,4037,1019,1024,28,222,1911,1659,1811,17,23,0,145994,1884,2743,748,8543,1251,797,806,8873,109,63,122,720,1734,30,3630,2320,330,18,15,57,471,384,13918,11966,801
"IGHJ1",0,0,0,0,6,40,0,52,4,0,1,2,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,54,0,0,0,0,0,6,13,8,4,0,4
"IGHJ1P",0,1,0,0,0,55,0,54,2,2,26,20,0,168,0,0,0,0,0,154,3,0,0,0,0,0,0,0,0,1,0,0,4,3,5,0,0,0,0,0,0,10,10,4,3,2
"IGHJ2",0,0,0,0,0,36,0,24,58,48,4,6,0,51,0,0,0,0,0,1,1,0,0,3,0,0,0,0,1,3,7,2,16,0,77,0,0,0,0,0,8,2,6,0,1,13
"IGHJ2P",0,0,0,1,2,16,0,18,82,85,2,1,0,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,19,3,4,0,107,0,0,0,0,0,11,5,6,0,0,4
"IGHJ3",61,72,1,0,7,83,4,89,90,101,31,15,4,145,0,89,88,2,0,7,15,1,1,0,1,0,1,0,0,6,48,11,68,16,277,0,0,1824,49,97,45,7,10,27,11,70
"IGHJ3P",26,27,3080,52,32,180,362,196,540,436,196,151,2725,323,229,121,136,6,7,21,343,83,94,265,13,126,29,30,9,82,146,125,264,219,293,1686,944,454,334,466,151,121,99,170,150,349
"IGHJ4",23,13,3556,0,22,157,210,157,129,113,88,73,3259,287,84,59,58,1,3,11,145,13,20,172,2,41,11,11,5,68,81,65,206,203,277,194,100,250,227,259,70,224,192,67,45,237
"IGHJ5",20,23,3241,43,23,205,160,206,436,421,190,152,2775,291,161,89,93,6,4,8,229,68,75,266,6,98,23,19,14,43,189,59,285,122,262,426,368,290,253,361,138,85,82,184,161,294
"IGHJ6",66,51,4068,246,84,270,393,341,617,601,294,301,3527,286,186,159,173,1282,1228,66,370,145,179,238,7387,145,47,39,7457,107,233,152,541,256,302,772,573,459,471,538,194,161,157,257,215,641
"IGHV1-12",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10
"IGHV1-14",0,0,0,0,1,8,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,26,17,0,1,0,0,0,0,0,0,0,1,1,0,11
"IGHV1-17",0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,7,0,0,0,0,0,0,0,0,1,3,3,10
"IGHV1-18",7,12,5,0,2,647,6,704,822,774,37,41,1,0,0,0,0,0,0,0,246,0,0,12,52,1,0,0,45,729,49,978,2632,0,101,31168,19256,0,0,0,33,63,57,1279,1305,2944
"IGHV1-2",1,0,100,1,26,1147,1,1108,2229,2098,1,6,115,26,4,1,2,2,0,6,760,69,77,0,33,1,2,0,42,17,0,28,1864,6,2,19,13,0,0,0,0,184,174,18,18,2074
"IGHV1-24",3,2,1,48,2,181,6,178,49002,44994,21,14,0,0,0,212,209,0,0,0,2,0,0,3,1,0,75,59,0,9,393,18,253,2,0,0,0,0,238,309,423,54,33,9,3,257
"IGHV1-3",21,16,2,0,1398,62,15,61,30,28,57,53,2,37,1,47,38,36,24,28,49,2,8,28,1,0,15,20,5,668,5,834,656,14,0,1,3,0,16,18,6,82,76,17,21,780
"IGHV1-45",0,0,0,0,24,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,13,0,0,1,0,0,0,0,0,25,24,0,0,21
"IGHV1-46",0,0,58,0,2,829,9,879,60,72,515,512,73,1,53,0,0,7,14,1,17,40,69,7,300,20,0,0,299,65,6,65,758,49,4,0,0,0,0,0,10,858,705,17,20,824
"IGHV1-58",0,0,0,0,0,16,1,18,9,8,1,1,1,1,0,1,0,0,0,7,0,0,0,1,2,0,21,14,1,1,0,3,77,5,0,0,0,0,0,0,0,251,231,0,0,70
"IGHV1-67",0,0,0,0,0,52,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,18,0,0,20,4,0,0,0,0,0,1,0,1,14
"IGHV1-69",5,7,3,4,0,42,0,48,0,0,110,92,2,10,0,0,0,0,0,0,0,0,2,7154,1,2,1,3,2,2,1,0,309,0,5,2,2,3,0,2,3,4,6,0,0,310
"IGHV1-69-2",0,0,0,0,0,124,0,131,24,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,32989,0,1,2,0,0,0,6,0,0,0,0,0
"IGHV1OR15-2",0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0,0,16,7,0,0,0,0,0,0,1,0,22
"IGHV1OR15-9",0,1,0,0,480,1,0,0,35,45,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5
"IGHV1OR16-1",0,0,0,0,1,16,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9
"IGHV1OR21-1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0
"IGHV2-26",0,0,0,0,0,28,0,28,10,12,23,21,0,0,3,1,0,0,0,107,87,0,0,0,0,2,0,0,0,8,0,2,271,0,0,0,0,0,0,0,0,0,0,80,87,308
"IGHV2-70",0,0,0,0,0,109,1,128,17,10,982,928,0,4,8345,3,0,0,0,1,1,8,10,1,0,6360,0,1,2,1,4,6,157,9,0,0,1,0,1,0,2,6,11,2,6,160
"IGHV2-70D",0,0,0,0,0,67,0,83,1,1,917,961,0,0,2201,0,0,0,0,0,0,0,0,0,0,1530,2,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,14
"IGHV3-11",14,12,1,3,9545,302,84,317,44,47,64,73,2,0,122,47049,51449,0,0,3,16,0,0,0,16,88,1,1,23,195,9567,282,1612,2,0,0,0,0,2,2,9847,250,198,6,5,1766
"IGHV3-13",4,5,0,1,0,2441,0,2482,1236,1220,51,69,0,0,0,7,6,0,0,0,1,1,0,0,0,0,0,1,1,6,0,7,609,68,5,0,0,0,0,0,1,3,2,36,34,704
"IGHV3-15",0,1,1,0,0,1805,77,1894,199,177,18,24,1,0,0,3,1,147,134,9,26,2,5,0,9,0,1,1,5,41,4,68,2437,1,23,0,0,0,0,2,7,150,132,6,3,2851
"IGHV3-16",0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,13,1,10,14,0,0,0,0,0,5,7,0,0,1,0,3,7
"IGHV3-19",0,0,0,3,0,2,0,2,8,5,0,0,0,0,0,106,105,0,0,0,4,0,0,1,0,0,0,1,0,0,0,1,6,0,1,2,0,0,2,2,0,0,0,5,0,6
"IGHV3-20",7,5,4,1,31,165,1,205,194,163,1,2,2,0,0,19,22,3,1,795,0,0,0,0,1,0,0,0,1,31,0,43,942,6,11439,0,0,0,0,1,2,4,12,212,232,1040
"IGHV3-21",1,0,131,1,129,7127,0,7626,680,630,282,264,122,18,0,694,823,0,6,10,17,251,312,4,19,0,0,0,21,55,3,77,1556,101,0,0,0,0,0,0,6,24,21,2041,2004,1694
"IGHV3-22",0,0,0,109,0,2,0,1,2,1,120,117,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1,15,0,0,0,0,0,0,0,1,1,0,2,0,15
"IGHV3-23",185,162,20,13408,14,4974,1270,5528,1305,1290,3333,3032,22,60,624,8369,9186,45,32,25,233,37,54,292,75,461,17110,17832,70,1763,4501,1992,9987,22,261,0,0,0,87633,120743,4470,120,124,33372,35652,10978
"IGHV3-29",0,0,3,0,0,1,0,2,1,3,9,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,5,0,28,0,0,28,0,0,0,0,1,0,0,6
"IGHV3-30",60,38,78719,20,345,2174,4675,2443,410,373,4707,4381,75182,7,1,22,28,0,0,74,46,2,1,47,85399,2,5,3,98155,1208,131,1543,2478,2,531,2,2,0,1,0,144,204,186,252,255,2811
"IGHV3-33",48,36,69,0,50,456,26,522,428,441,198,226,54,0,3,2,3,1,0,37747,3508,3,1,8,133,3,1,1,143,79,667,74,1508,22,451,0,0,189,7,19,607,10418,9280,615,603,1653
"IGHV3-37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IGHV3-38",2,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,2,0,0,0,6,0,1,1,1,0,0,0,0,1,0,2,5,0,4,0,0,0,2,5,0,0,0,0,2,8
"IGHV3-41",4,10,1,1,0,4,4,7,0,1,2,1,1,0,0,0,1,0,0,2,2,0,1,0,1,0,0,0,1,6,2,14,31,0,0,0,2,0,4,3,0,0,0,3,0,34
"IGHV3-43",20,24,2,0,0,96,0,71,73,86,1,0,4,0,0,20,10,1,0,1,4,0,0,0,74,0,0,0,88,49,1,69,391,2,1443,0,0,0,0,0,3,0,1,102,102,398
"IGHV3-47",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,8,9,4
"IGHV3-52",0,0,1,0,0,6,0,4,1,0,2,2,0,0,0,0,0,0,0,6,133,0,0,0,0,0,0,1,0,0,0,0,43,0,2,1,0,0,3,0,1,0,0,1,0,25
"IGHV3-53",5,3,6,6,2,313,0,316,128,106,48,43,4,0,6,4,10,0,0,18,6,0,0,1,6,5,1,3,12,25,5,31,739,16,234,0,0,6,3,6,0,11,8,2,2,853
"IGHV3-6",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,9,0,0,0,0,0,0,0,2,0,0,0,0,9
"IGHV3-60",0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,3,0,0,0,5,3,0,0,0,0,2,5,2,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,2
"IGHV3-64",0,6,9,0,18,29,5,39,192,175,14,14,10,0,0,61,66,0,0,2,13,0,0,0,1,0,17,12,0,15,2,23,313,0,16,0,0,0,16,35,4,10,10,4,4,321
"IGHV3-64D",21,12,2,0,542,0,1,1,3,0,67,91,0,0,0,3,8,0,0,0,210,0,0,1,4,0,0,0,2,87,2,102,92,0,3,0,0,0,2,7,12,21,25,1,0,91
"IGHV3-65",1,5,0,0,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,1,0,0,0,0,0,20,0,0,0,0,0,9,12,0,0,0,0,1,23
"IGHV3-66",1,0,33,0,0,60,4,57,187,176,4,6,33,1,4,1,2,0,0,2,4,0,0,0,34,3,0,0,36,129,15,152,171,1,25,0,0,0,14,25,22,1,3,107,92,186
"IGHV3-69-1",0,0,145,2,0,24,1,18,34,42,11,8,151,0,2,40,30,0,0,1,1,0,0,0,3,2,1,2,6,142,8,153,99,0,6,0,0,0,12,12,3,1,2,9,8,131
"IGHV3-7",7,4,90,1,4141,5490,24,5866,4779,4761,126,119,117,0,53,37,27,98,97,120,40,1316,1771,1,127,52,9,8,145,81,5858,74,6905,0,85,0,0,0,12,9,5860,92,72,535,566,7596
"IGHV3-72",0,0,0,4,0,65,0,72,1175,1137,5008,4829,0,1,4,1,0,0,0,0,1,0,1,9,4,4,1051,1156,9,8,2,13,292,0,1,0,0,0,6,0,0,0,0,2,4,308
"IGHV3-73",0,0,0,0,241,31,0,29,3,2,51,49,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,32,3,31,715,1,0,0,0,0,1,1,9,0,0,0,0,819
"IGHV3-75",0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,4,0,0,0,0,0,3,4,0,0,0,2,2,2
"IGHV3OR15-7",0,0,1,0,0,4,0,3,2,4,18,14,0,0,0,0,0,2,1,0,1,0,2,0,1,0,0,0,0,13,0,13,248,0,114,0,0,0,11,18,3,0,0,1,1,288
"IGHV3OR16-10",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
"IGHV3OR16-11",0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,8,0,0,0,0,0,23,21,1,0,0,5,3,5
"IGHV3OR16-12",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,14,0,0,0,0,0,0,0,0,0,0,8,6,15
"IGHV3OR16-15",0,0,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,6,4,0,0,0,0,1,9
